"Warehouse Id","SKU","Title","Listing Id","FSN","Brand","Flipkart Selling Price","Live on Website","Sales 7D","Sales 14D","Sales 30D","Sales 60D","Sales 90D","B2B Scheduled","Transfers Scheduled","B2B Shipped","Transfers Shipped","B2B Receiving","Transfers Receiving","Reserved for Orders and Recalls","Reserved for Internal Processing","Returns Processing","Orders to Dispatch","Recalls to Dispatch","Damaged","QC Reject","Catalog Reject","Returns Reject","Seller Return Reject","Miscellaneous","Length (in cm)","Breadth (in cm)","Height (in cm)","Weight (in kg)","Fulfilment Type","F Assured Badge"
bhi_vas_wh_nl_01nl,PGKUEC1,"Pilgrim Retinol Under Eye Cream with Vitamin C & Hyaluronic Acid | Eye Cream For Dark Circle, Puffiness, Wrinkles | Removal of Fine Lines, Puffy Eyes | All Skin Type | Korean Beauty | 30g",LSTECMGYTYHPJKT4QJRNA75PK,ECMGYTYHPJKT4QJR,Pilgrim,395.0,0,2,4,49,86,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.085582,7.985760000000001,4.49199,0.077,Seller,Yes
chn_tvr_04,SAM-NC1,Pilgrim Retinol Night Cream with Vitamin C | Anti Ageing | For Wrinkles & Fine Lines,LSTMSCGBHNQHENTKNZGVST8SK,MSCGBHNQHENTKNZG,Pilgrim,45.0,1,0,0,0,0,246,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,7.087362,5.789676,3.9928800000000004,0.03,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,SAM-NC1,Pilgrim Retinol Night Cream with Vitamin C | Anti Ageing | For Wrinkles & Fine Lines,LSTMSCGBHNQHENTKNZGVST8SK,MSCGBHNQHENTKNZG,Pilgrim,45.0,1,4,4,4,16,1443,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7.087362,5.789676,3.9928800000000004,0.03,"Smart/Flipkart, Seller",Yes
malur_bts,SAM-NC1,Pilgrim Retinol Night Cream with Vitamin C | Anti Ageing | For Wrinkles & Fine Lines,LSTMSCGBHNQHENTKNZGVST8SK,MSCGBHNQHENTKNZG,Pilgrim,45.0,1,2,4,5,13,2561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.087362,5.789676,3.9928800000000004,0.03,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PHD-2AADS1,Proven Honest Derma /PHD/ 2% Alpha Arbutin Depigmentation Serum with 2% Tyrobright,LSTKMTHBV8HYWQCRPNVEVGAOP,KMTHBV8HYWQCRPNV,Proven Honest Derma,671.0,24,3,4,7,29,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.777216000000001,6.588252,4.9911,0.088,"Smart/Flipkart, Seller",Yes
chn_tvr_04,PGSL-SRAHM1,Pilgrim Spanish Rosemary Anti-Hairfall Hair Mask with Biotin Fights Breakage & Hairfall,LSTHTTHF3EDGJRG832JTKCTGO,HTTHF3EDGJRG832J,Pilgrim,403.0,11,0,1,8,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.185404,8.584692,5.689854,0.189,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGK-5CBRM1,Pilgrim 5 Ceramides Moisturizer with CICA for Barrier Repair & Hydration,LSTMSCH5NF4UNTJFMSFDTINKQ,MSCH5NF4UNTJFMSF,Pilgrim,308.0,10,10,24,54,70,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.372588,6.787896,3.294126,0.097,Smart/Flipkart,Yes
hyderabad_medchal_01,PGK-5CBRM1,Pilgrim 5 Ceramides Moisturizer with CICA for Barrier Repair & Hydration,LSTMSCH5NF4UNTJFMSFDTINKQ,MSCH5NF4UNTJFMSF,Pilgrim,308.0,13,5,16,30,32,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.372588,6.787896,3.294126,0.097,Smart/Flipkart,Yes
chn_tvr_04,SAM-ABPPS1,"Pilgrim Mini - 25% Aha, 2% BHA, 5% PHA Peeling Solution",LSTFRNGMH6Y7SZWTQZMGIG45J,FRNGMH6Y7SZWTQZM,Pilgrim,69.0,0,0,0,0,1,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.686294,4.591812,2.99466,0.034,Smart/Flipkart,Yes
malur_bts,PGKS-LFS1,Pilgrim Retinol & Hyaluronic Acid 1% Lift & Firm Serum for Anti Ageing | Dermatologically Tested | Reduce Fine Lines & Wrinkles | Lift & Firm Skin | For Men & Women | All Skin | Vegan,LSTATAG4886GAHN9NHYEOJVEX,ATAG4886GAHN9NHY,Pilgrim,585.0,32,8,22,49,170,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.181844000000002,5.290566,5.290566,0.094,Smart/Flipkart,Yes
hyderabad_medchal_01,PGKS-LFS1,Pilgrim Retinol & Hyaluronic Acid 1% Lift & Firm Serum for Anti Ageing | Dermatologically Tested | Reduce Fine Lines & Wrinkles | Lift & Firm Skin | For Men & Women | All Skin | Vegan,LSTATAG4886GAHN9NHYEOJVEX,ATAG4886GAHN9NHY,Pilgrim,585.0,5,0,2,10,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.181844000000002,5.290566,5.290566,0.094,Smart/Flipkart,Yes
jai_san_wh_nl_01nl,PGKOFGM1,"Pilgrim Oil-free Gel Moisturiser with Hyaluronic Acid & Willow Bark Extracts | Suitable for Oily & Acne-Prone Skin Types | Minimizes Pores, Fades Blemishes | Men & Women | Korean Skin Care | 50gm",LSTMSCG7SZQVDH9BXZBSGEZJ8,MSCG7SZQVDH9BXZB,Pilgrim,445.0,4,3,7,7,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3868279999999995,7.187184,5.090922000000001,0.084,Smart/Flipkart,Yes
nag_wad_wh_nl_02nl,PHD-CHC1,Proven Honest Derma Ceramide Hydrating Cleanser with Hyaluronic Acid | Cleanser for daily use Face Wash,LSTFCWHDWUGTB7G5GDRIR3OU1,FCWHDWUGTB7G5GDR,Proven Honest Derma,283.0,17,1,4,8,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.570452,6.588252,1.9964400000000002,0.096,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PHD-VCBM1,"Proven Honest Derma Vitamin C Brightening Moisturizer with Q10, Ferulic & Pentavitin",LSTMSCHBWG8SHYN37HGICLBEL,MSCHBWG8SHYN37HG,Proven Honest Derma,494.0,10,2,2,5,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.385048000000001,9.183624,7.5864720000000005,0.202,"Smart/Flipkart, Seller",Yes
nag_wad_wh_nl_02nl,PHD-VCBM1,"Proven Honest Derma Vitamin C Brightening Moisturizer with Q10, Ferulic & Pentavitin",LSTMSCHBWG8SHYN37HGICLBEL,MSCHBWG8SHYN37HG,Proven Honest Derma,494.0,18,1,3,6,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.385048000000001,9.183624,7.5864720000000005,0.202,"Smart/Flipkart, Seller",Yes
ahm_khe_wh_nl_01nl,PHD-VCBM1,"Proven Honest Derma Vitamin C Brightening Moisturizer with Q10, Ferulic & Pentavitin",LSTMSCHBWG8SHYN37HGICLBEL,MSCHBWG8SHYN37HG,Proven Honest Derma,494.0,9,2,3,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.385048000000001,9.183624,7.5864720000000005,0.202,"Smart/Flipkart, Seller",Yes
malur_bts,PGMU-LLPL1,Pilgrim Matte Me Up! All Day Rich Colour Non-Drying And Transfer Proof Liquid Lipstick,LSTLSKGUDDWF3EGWBPPXLYSI6,LSKGUDDWF3EGWBPP,Pilgrim,445.0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.880597999999999,5.590032,3.7932360000000003,0.022,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGK-WLTS50,Pilgrim Sunscreen - SPF 50+ PA++++ Korean White Lotus Tinted Sunscreen with 3% Niacinamide No White Cast,LSTSNRH9QH7QEAQZUNRSBXU7Z,SNRH9QH7QEAQZUNR,Pilgrim,445.0,1,2,9,14,34,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.873477999999999,5.49021,3.9928800000000004,0.054,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PHD-2HAS1,Proven Honest Derma /PHD/ 2% Hyaluronic Acid Dewy Skin Serum I 1% PGA & Panthenol,LSTKMTHBVBWJHHJBNGBSGUZ8Y,KMTHBVBWJHHJBNGB,Proven Honest Derma,584.0,2,0,5,7,10,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12.97686,6.688074,4.49199,0.094,Smart/Flipkart,Yes
jai_san_wh_nl_01nl,PHD-2HAS1,Proven Honest Derma /PHD/ 2% Hyaluronic Acid Dewy Skin Serum I 1% PGA & Panthenol,LSTKMTHBVBWJHHJBNGBSGUZ8Y,KMTHBVBWJHHJBNGB,Proven Honest Derma,584.0,7,0,0,1,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97686,6.688074,4.49199,0.094,Smart/Flipkart,Yes
malur_bts,PHD-2HAS1,Proven Honest Derma /PHD/ 2% Hyaluronic Acid Dewy Skin Serum I 1% PGA & Panthenol,LSTKMTHBVBWJHHJBNGBSGUZ8Y,KMTHBVBWJHHJBNGB,Proven Honest Derma,584.0,17,3,13,27,57,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97686,6.688074,4.49199,0.094,Smart/Flipkart,Yes
gur_san_wh_nl_01nl,PGKSNOCS1,Pilgrim Oil Control Serum with Salicylic Acid & Niacinamide for Oily & Acne-Prone Skin | Minimizes Pores & Brightens Skin | Korean Skin Care Products| SLS & Paraben Free | Women & Men | 30ml,LSTFRNG7YNFH8Y6SPGP2QTUJY,FRNG7YNFH8Y6SPGP,Pilgrim,445.0,0,0,1,2,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7.786116,8.48487,2.695194,0.083,Seller,Yes
hyderabad_medchal_01,PGAVC-2OFM,Pilgrim 2% Vitamin C Oil-Free Moisturizer for Even Skin Tone & Glow|Kakadu Plum,LSTMSCGHVMEGG3FA9V50CFFXV,MSCGHVMEGG3FA9V5,Pilgrim,288.0,9,1,4,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.677394000000001,6.288786000000001,2.795016,0.013,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGS-SGBL1,Pilgrim Spanish Squalane & Niacinamide GLOW BODY LOTION with Cocoa Butter,LSTMSCH5XVDXAHSTRVPKCOCN3,MSCH5XVDXAHSTRVP,Pilgrim,355.0,0,3,24,61,110,169,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,22.45995,9.183624,4.192524000000001,0.434,Smart/Flipkart,Yes
gur_san_wh_nl_01nl,PGS-SGBL1,Pilgrim Spanish Squalane & Niacinamide GLOW BODY LOTION with Cocoa Butter,LSTMSCH5XVDXAHSTRVPKCOCN3,MSCH5XVDXAHSTRVP,Pilgrim,355.0,0,38,76,140,219,331,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,22.45995,9.183624,4.192524000000001,0.434,Smart/Flipkart,Yes
malur_bts,PGKS-SCS1,"Pilgrim Niacinamide 5% + Alpha Arbutin 1% Skin Clarifying Serum for Dark Spots, Acne Marks & Pits | Glowing Skin | All Skin Type| For Men & Women | Dermatologically Tested | Made in India",LSTFRNG48866D5HCCMMGLT8BY,FRNG48866D5HCCMM,Pilgrim,625.0,50,18,32,62,117,210,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.281666000000001,5.390388,5.090922000000001,0.086,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGBM-FK1,Pilgrim French Kiss Body Mist with Warm Vanilla & Starfruit | Long-Lasting Freshness | Body Mist  -  For Women,LSTDEOGZDTGBACS9YHGQKONVZ,DEOGZDTGBACS9YHG,Pilgrim,490.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16.869918000000002,4.591812,2.99466,0.129,Seller,Yes
ulub_bts,PGMU-EBS1,Pilgrim Oh the Drama! Black Scandal Intense Matte Eyeliner 3.5 ml,LSTELRGUTX8HXZGJHNUJEFY6Y,ELRGUTX8HXZGJHNU,Pilgrim,265.0,0,5,30,102,157,294,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.672054,8.48487,1.696974,0.084,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PHD-NMS1,Proven Honest Derma Sunscreen - SPF 50 PA++++ /PHD/ Niacinamide Dry Touch Matte Sunscreen,LSTSNRHGMDP8EJKYKGGZFF2K3,SNRHGMDP8EJKYKGG,Proven Honest Derma,444.0,26,2,7,26,55,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.777216000000001,5.090922000000001,2.5953720000000002,0.093,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PHD-NMS1,Proven Honest Derma Sunscreen - SPF 50 PA++++ /PHD/ Niacinamide Dry Touch Matte Sunscreen,LSTSNRHGMDP8EJKYKGGZFF2K3,SNRHGMDP8EJKYKGG,Proven Honest Derma,444.0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.777216000000001,5.090922000000001,2.5953720000000002,0.093,"Smart/Flipkart, Seller",Yes
nag_wad_wh_nl_02nl,PHD-NMS1,Proven Honest Derma Sunscreen - SPF 50 PA++++ /PHD/ Niacinamide Dry Touch Matte Sunscreen,LSTSNRHGMDP8EJKYKGGZFF2K3,SNRHGMDP8EJKYKGG,Proven Honest Derma,444.0,34,0,0,1,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.777216000000001,5.090922000000001,2.5953720000000002,0.093,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGMU-BBCHG1,Pilgrim Glow BB Cream|Instant Spot Coverage with SPF 50 PA++++|Honey Glow Foundation,LSTFNDGVGBBYADMDSZAN3QR5S,FNDGVGBBYADMDSZA,Pilgrim,355.0,179,52,69,196,447,800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.878818,6.3886080000000005,3.49377,0.013,Smart/Flipkart,Yes
bhi_vas_wh_nl_01nl,PGKHM1,Pilgrim Argan Oil Hair Mask | With White Lotus,LSTHTTFZRPS9R9BK6TYJGGYJK,HTTFZRPS9R9BK6TY,Pilgrim,448.0,58,0,0,2,11,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9.682734,9.682734,5.689854,0.25,Smart/Flipkart,No
ulub_bts,PGKHM1,Pilgrim Argan Oil Hair Mask | With White Lotus,LSTHTTFZRPS9R9BK6TYJGGYJK,HTTFZRPS9R9BK6TY,Pilgrim,448.0,2,2,8,10,37,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.682734,9.682734,5.689854,0.25,Smart/Flipkart,No
nag_wad_wh_nl_02nl,PGKHM1,Pilgrim Argan Oil Hair Mask | With White Lotus,LSTHTTFZRPS9R9BK6TYJGGYJK,HTTFZRPS9R9BK6TY,Pilgrim,448.0,9,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.682734,9.682734,5.689854,0.25,Smart/Flipkart,No
hyderabad_medchal_01,PGKHM1,Pilgrim Argan Oil Hair Mask | With White Lotus,LSTHTTFZRPS9R9BK6TYJGGYJK,HTTFZRPS9R9BK6TY,Pilgrim,448.0,6,1,1,4,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.682734,9.682734,5.689854,0.25,Smart/Flipkart,No
gur_san_wh_nl_01nl,PGMU-LLBT1,Pilgrim All Day Rich Colour Non-Drying And Transfer Proof Liquid Lipstick,LSTLSKGUDDWDST5QUHGWXHVPY,LSKGUDDWDST5QUHG,Pilgrim,445.0,3,4,5,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.680954,5.590032,3.7932360000000003,0.022,"Smart/Flipkart, Seller",Yes
ulub_bts,PGK-2SAFS10,Pilgrim 2% Salicylic Acid Serum for Active Acne & Pimple Control,LSTFRNHFCHRHAVPB5AZJCCSIQ,FRNHFCHRHAVPB5AZ,Pilgrim,99.0,1,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.083802,4.392168,2.99466,0.058,"Smart/Flipkart, Seller",Yes
malur_bts,PGKS-AVBS1,Pilgrim Alpha Arbutin & Vitamin C Brightening Skin Face Serum | Fades Dark Spots & Hyper Pigmentation | Experience Glowing Skin | Dermatologically Tested | For Men & Women | All Skin,LSTFRNG4887EHNEHMUZSTXYDG,FRNG4887EHNEHMUZ,Pilgrim,591.0,50,18,45,128,286,444,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,10.98042,5.689854,5.090922000000001,0.094,Smart/Flipkart,Yes
nag_wad_wh_nl_02nl,PGKS-AVBS1,Pilgrim Alpha Arbutin & Vitamin C Brightening Skin Face Serum | Fades Dark Spots & Hyper Pigmentation | Experience Glowing Skin | Dermatologically Tested | For Men & Women | All Skin,LSTFRNG4887EHNEHMUZSTXYDG,FRNG4887EHNEHMUZ,Pilgrim,591.0,0,1,4,31,68,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.98042,5.689854,5.090922000000001,0.094,Smart/Flipkart,Yes
hyderabad_medchal_01,PGKS-AVBS1,Pilgrim Alpha Arbutin & Vitamin C Brightening Skin Face Serum | Fades Dark Spots & Hyper Pigmentation | Experience Glowing Skin | Dermatologically Tested | For Men & Women | All Skin,LSTFRNG4887EHNEHMUZSTXYDG,FRNG4887EHNEHMUZ,Pilgrim,591.0,4,6,11,26,48,60,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,10.98042,5.689854,5.090922000000001,0.094,Smart/Flipkart,Yes
frk_bts,PGATT-ADS1,Pilgrim Australian Tea Tree Hair Shampoo for Dandruff|Itchy Scalp|Men and Women,LSTSMPHFCK9GNNGFXH7OKZ3HR,SMPHFCK9GNNGFXH7,Pilgrim,276.0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18.067782,6.787896,3.7932360000000003,0.207,Smart/Flipkart,Yes
jai_san_wh_nl_01nl,PHD-10VCBS1,Proven Honest Derma /PHD/ 10% Vitamin C Brightening Serum with 2% NAG & Tasmanian Pepper,LSTKMTHBRW8AZFHGYYKVTUOA1,KMTHBRW8AZFHGYYK,Proven Honest Derma,671.0,5,1,1,11,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97686,6.688074,4.791456,0.172,"Smart/Flipkart, Seller",Yes
nag_wad_wh_nl_02nl,PHD-10VCBS1,Proven Honest Derma /PHD/ 10% Vitamin C Brightening Serum with 2% NAG & Tasmanian Pepper,LSTKMTHBRW8AZFHGYYKVTUOA1,KMTHBRW8AZFHGYYK,Proven Honest Derma,671.0,23,1,2,8,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.97686,6.688074,4.791456,0.172,"Smart/Flipkart, Seller",Yes
ahm_khe_wh_nl_01nl,PHD-10VCBS1,Proven Honest Derma /PHD/ 10% Vitamin C Brightening Serum with 2% NAG & Tasmanian Pepper,LSTKMTHBRW8AZFHGYYKVTUOA1,KMTHBRW8AZFHGYYK,Proven Honest Derma,671.0,16,3,6,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97686,6.688074,4.791456,0.172,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PHD-3NOFM1,Proven Honest Derma 3% Niacinamide Oil-Free Moisturizer with CICA & Peptides,LSTMSCHBWGZUDQ9ABHJCOIVOU,MSCHBWGZUDQ9ABHJ,Proven Honest Derma,494.0,2,0,1,5,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.884158,8.684514,7.985760000000001,0.23,"Smart/Flipkart, Seller",Yes
ahm_khe_wh_nl_01nl,PHD-3NOFM1,Proven Honest Derma 3% Niacinamide Oil-Free Moisturizer with CICA & Peptides,LSTMSCHBWGZUDQ9ABHJCOIVOU,MSCHBWGZUDQ9ABHJ,Proven Honest Derma,494.0,7,0,3,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.884158,8.684514,7.985760000000001,0.23,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PG24K-GFK1,Pilgrim 24K Gold Facial Kit 5 Easy Steps for Natural Radiance & Golden Glow,LSTFCKGVGAJBVWBGVFVXTHWXL,FCKGVGAJBVWBGVFV,Pilgrim,535.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.9822,7.8859379999999994,6.688074,0.115,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PG24K-GFK1,Pilgrim 24K Gold Facial Kit 5 Easy Steps for Natural Radiance & Golden Glow,LSTFCKGVGAJBVWBGVFVXTHWXL,FCKGVGAJBVWBGVFV,Pilgrim,535.0,0,0,0,0,4,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.9822,7.8859379999999994,6.688074,0.115,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGMU-IM1,Pilgrim Instant Rosy Glow|lluminating Moisturizer with SPF 15 & Australian Kakadu Plum,LSTMSCGVYFFGFGAZDVT09AQKE,MSCGVYFFGFGAZDVT,Pilgrim,400.0,10,9,12,38,58,99,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,11.679174,6.3886080000000005,3.893058,0.049,"Smart/Flipkart, Seller",Yes
ulub_bts,PGKHAHSS1,Pilgrim 2% Hyaluronic Acid Hydration Super Serum with Kiwi Extracts for Face Intense Hydration & Glowing Skin | 100% Safe on All Skin Types| Men & Women | Korean Skin Care | 30ml,LSTFRNG7SY4ZC2CHPDR6ZS17Q,FRNG7SY4ZC2CHPDR,Pilgrim,430.0,0,33,92,108,283,305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.880597999999999,5.49021,2.99466,0.094,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGKS-RAHC1,Pilgrim Redensyl & Anagain HAIRFALL CONTROL CONDITIONER REDUCING HAIR FALL & BREAKAGE,LSTCNDHYYZFKWYDMHH3JLT1U0,CNDHYYZFKWYDMHH3,Pilgrim,277.0,0,8,18,43,74,107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.565112,6.288786000000001,4.392168,0.181,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGMU-TLP1,Pilgrim Setting Loose Powder Instant Oil Control Non-cakey & Flawless Finish Compact,LSTCMPH8NN4MQYGGS93KOQ9AX,CMPH8NN4MQYGGS93,Pilgrim,477.0,10,4,9,14,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3868279999999995,7.287006,5.1907440000000005,0.067,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGMU-BLPR1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof,LSTLSKH3SG74ZPPUG6H8T7N7D,LSKH3SG74ZPPUG6H,Pilgrim,535.0,1,3,17,26,29,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.385048000000001,4.092702,2.695194,0.035,"Smart/Flipkart, Seller",No
hyderabad_medchal_01,SAM-SGM1,Pilgrim Mini - Squalane Glow Moisturizer,LSTFRNGMEJY4QHCGSGEAFQZ9I,FRNGMEJY4QHCGSGE,Pilgrim,79.0,0,0,0,1,35,189,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7.3868279999999995,4.791456,2.894838,0.022,Smart/Flipkart,Yes
ulub_bts,PGSL-SRAHM1,Pilgrim Spanish Rosemary Anti-Hairfall Hair Mask with Biotin Fights Breakage & Hairfall,LSTHTTHF3EDGJRG832JTKCTGO,HTTHF3EDGJRG832J,Pilgrim,403.0,0,17,18,22,109,184,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8.185404,8.584692,5.689854,0.189,"Smart/Flipkart, Seller",Yes
ahm_khe_wh_nl_01nl,PGKS-AHGS1,Pilgrim Advanced Hair Growth Serum With Rosemary & Korean Black Rice For Men & Women,LSTHSMG4886XGYRBHHUGUTXKJ,HSMG4886XGYRBHHU,Pilgrim,740.0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.278106,4.49199,5.1907440000000005,0.108,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGATT-ADSS1,Pilgrim Australian Tea Tree Anti-Dandruff Scalp Serum Relieves Itchiness & Inflammation,LSTHSMHFCJZ9ZRSJBHZ10KHLB,HSMHFCJZ9ZRSJBHZ,Pilgrim,460.0,162,26,52,104,231,429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.47063,5.590032,3.393948,0.097,Smart/Flipkart,Yes
gur_san_wh_nl_01nl,PGMU-BLBB1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof,LSTLSKH3U8XEHBDFFAHNM7EUQ,LSKH3U8XEHBDFFAH,Pilgrim,535.0,43,9,18,34,56,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.584692,4.092702,2.695194,0.037,"Smart/Flipkart, Seller",Yes
ulub_bts,PGMU-GLMH1,Pilgrim Glitter Lipstick Luxurious 3-D Glitter Formula With Matte Finish,LSTLSKH6XHYPYZU6UGGU82VPZ,LSKH6XHYPYZU6UGG,Pilgrim,580.0,0,17,43,56,121,191,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,9.882378,4.392168,2.5953720000000002,0.017,"Smart/Flipkart, Seller",Yes
ulub_bts,PGMU-MLLNT1,"Pilgrim Mini Liquid Lipstick 4 in 1 Pack Smudgeproof, Hydrating & Lightweight",LSTLSKH77MVZHP6EYSMYGZQB1,LSKH77MVZHP6EYSM,Pilgrim,670.0,18,2,3,9,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.575792,10.581132,2.196084,0.073,"Smart/Flipkart, Seller",Yes
ulub_bts,PGMU-BLMB1,Pilgrim Matte Bullet Lipstick Intense Colour Transferproof & Smudgeproof Mocha Bliss-04,LSTLSKH3S96HFPBVJAQDP7PC5,LSKH3S96HFPBVJAQ,Pilgrim,535.0,1,15,37,78,99,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.285226,3.9928800000000004,2.695194,0.04,"Smart/Flipkart, Seller",Yes
ulub_bts,PHD-SAAG1,Proven Honest Derma /PHD/ Salicylic Acid Acne Gel for Pimples & Dark Spots,LSTKMTHGKYHGDB6KJV4GYWNDT,KMTHGKYHGDB6KJV4,Proven Honest Derma,444.0,54,8,16,46,90,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.875258,6.1889639999999995,3.6934139999999998,0.069,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGVFMT1,"Pilgrim Alcohol Free Red Vine Face Toner, Face Mist Spray For Anti Ageing, Glowing Skin, Dry, Oily Skin, Men & Women,100ml Men & Women",LSTTNRFZ879ZGAEVZA5MVZCKG,TNRFZ879ZGAEVZA5,Pilgrim,225.0,2,7,11,11,29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.374368,4.691634,3.0944819999999997,0.087,Smart/Flipkart,Yes
